Geneid	incl0801.srt.bam	incl0802.srt.bam	ivcl0801.srt.bam	ivcl0802.srt.bam	incl1601.srt.bam	incl1602.srt.bam	ivcl1601.srt.bam	ivcl1602.srt.bam	incl3201.srt.bam	incl3202.srt.bam	ivcl3201.srt.bam	ivcl3202.srt.bam
LOC105615980	0	0	14	22	0	0	13	18	0	0	16	4
MROH1	37	9	52	119	0	0	72	12	19	290	28	0
LOC105612924	0	0	0	0	0	0	0	0	0	0	0	0
BOP1	62	41	220	233	2	103	62	95	93	1246	191	71
HSF1	104	895	2309	2017	15	219	587	1549	84	1208	2266	885
DGAT1	0	1	12	20	4	2	14	18	2	18	3	14
SCRT1	0	0	0	0	0	0	0	0	0	0	0	0
LOC101108580	0	0	30	142	14	71	264	43	41	440	4	44
SLC52A2	144	204	843	634	16	174	846	432	55	621	537	187
ADCK5	34	0	80	40	0	10	9	57	126	772	35	116
CPSF1	23	33	66	97	6	1	131	73	5	75	112	60
SLC39A4	2	0	0	0	12	2	2	0	38	638	20	0
VPS28	626	687	616	684	497	691	1934	1218	506	4257	1043	997
TONSL	172	4	525	789	155	94	325	576	91	632	868	88
CYHR1	52	339	886	506	87	95	1000	821	93	1108	686	469
KIFC2	14	0	430	182	0	29	32	107	22	602	214	2
FOXH1	0	0	2	0	0	0	20	0	8	1043	0	0
MFSD3	10	4	183	126	26	62	127	108	32	435	97	11
RECQL4	10	111	129	440	36	0	100	231	17	244	365	58
LRRC14	208	656	115	2	416	394	0	187	139	1904	319	16
LRRC24	28	0	71	0	67	0	35	3	19	166	74	63
C9H8orf82	0	0	6	9	0	0	0	0	0	32	0	0
ARHGAP39	2	0	33	54	0	28	47	71	0	0	47	14
COMMD5	0	60	0	60	88	38	14	108	247	2127	0	0
ZNF7	1165	1501	2844	3810	884	1007	2452	4130	104	1333	2042	1533
RPL8	10229	11080	9857	3610	14374	10587	5939	7200	8411	83868	14851	12903
LOC106990516	13	8	1	0	24	17	3	5	0	0	10	0
ZNF34	2	173	122	77	183	70	61	173	91	661	126	121
C9H8orf33	873	2238	300	4	908	1415	127	922	376	5484	805	185
LOC101111293	0	0	42	0	0	0	0	0	3	109	27	0
LOC101105510	90	173	646	552	50	34	311	759	41	465	678	214
LOC105612928	0	97	239	488	103	60	186	235	2	19	206	108
LOC106991342	0	8	0	12	83	0	4	5	25	221	1	107
LOC101105260	177	115	125	22	140	10	40	41	41	336	73	20
LOC106991343	1	4	10	0	32	0	0	0	9	82	13	0
LOC101105008	16	58	54	66	36	12	65	45	6	24	61	29
LOC105614210	0	0	1	0	0	0	0	0	0	28	5	0
PTP4A1	11435	10652	6066	8266	4997	5926	5460	8038	159	2073	5939	7818
PHF3	2571	3147	6465	6555	4047	2544	12193	6267	277	1624	8787	7918
LOC101104505	0	0	0	0	0	0	0	0	0	0	0	0
LOC101109977	778	481	0	0	779	0	0	206	8	173	0	24
EYS	0	0	0	0	0	0	0	0	0	0	0	0
LOC101109712	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991333	0	0	0	0	0	0	0	0	0	0	0	0
LOC105613717	0	3	2	0	0	0	0	0	0	1	0	0
LOC101103735	0	0	0	1	0	1	0	0	0	0	0	0
LOC101103487	2	0	0	0	5	0	0	0	0	0	1	1
LOC105615970	0	0	273	12	2	0	147	5	0	0	202	2
LOC105615971	0	0	0	0	0	2	0	0	1	0	0	0
LOC105613155	0	0	2	0	2	0	0	0	0	4	0	0
ADGRB3	790	598	1618	1530	375	738	1824	1111	0	0	277	1704
LOC101109186	0	0	0	0	0	0	0	0	0	0	0	0
LOC105615969	0	0	0	0	0	0	0	0	0	0	0	0
LMBRD1	5899	14761	9989	30479	11970	11531	26045	21812	60	604	11758	20290
COL19A1	0	9	0	0	0	0	0	14	12	92	0	19
LOC101102992	0	0	16	4	0	0	10	0	0	0	0	0
LOC106991332	0	1	0	0	0	0	1	0	0	0	0	0
LOC105612566	5	2	6	0	10	0	15	11	6	11	25	21
FAM135A	350	226	279	234	248	75	188	293	48	487	334	248
SDHAF4	439	438	714	455	574	453	738	714	80	377	197	321
SMAP1	94	871	1488	1409	189	457	881	1739	209	1052	1799	988
B3GAT2	0	0	0	0	0	0	0	0	0	0	0	18
OGFRL1	1	133	191	73	56	0	290	207	10	0	194	242
MIR30A	0	0	0	0	0	0	0	0	0	0	0	0
LOC105610370	0	0	0	0	0	0	0	0	0	0	0	0
RRAGC	2437	5076	9641	8203	3385	4480	12721	10701	178	866	5742	4611
RIMS1	109	523	695	1219	141	251	715	1137	0	11	628	494
LOC105610376	0	0	0	0	2	7	0	0	0	0	0	44
KCNQ5	0	0	0	0	0	0	3	0	0	0	0	0
KHDC3L	370	1294	2653	1414	932	807	5950	3327	1	21	1346	2217
OOEP	8260	9646	10971	5038	17627	13353	17865	17037	706	376	5089	10388
DDX43	59	10	0	0	133	130	51	98	0	0	11	97
LOC105616107	0	0	0	0	8	0	0	0	0	0	0	0
LOC105615962	0	0	0	0	0	0	0	0	0	0	0	0
LOC105616106	0	0	0	0	2	0	0	0	0	0	0	5
LOC106991329	1	2	0	0	0	0	8	0	1	1	0	0
LOC101121783	13	38	30	33	25	20	26	37	24	77	18	19
LOC105613741	0	0	0	0	0	0	0	0	0	2	0	0
LOC105615961	0	0	0	0	0	0	0	0	0	0	0	0
PDCD2	184	643	608	510	493	511	906	949	135	841	365	416
TBP	707	1801	1894	859	1057	1308	1515	2527	73	643	1314	609
PSMB1	59	74	176	72	190	155	339	345	31	155	76	274
FAM120B	6	614	1379	1713	169	384	1685	1643	63	277	1012	470
DLL1	0	0	58	10	0	19	2	40	0	0	24	7
LOC106991326	0	0	8	0	0	0	1	0	0	2	0	0
ERMARD	212	670	1099	617	124	106	1124	496	36	309	379	146
TCTE3	15	0	3	0	33	22	73	9	0	30	0	3
PHF10	62	21	43	6	22	29	28	30	38	129	25	79
C8H6orf120	162	68	200	44	206	153	98	109	68	289	112	72
WDR27	33	160	170	334	82	115	308	187	5	21	65	152
LOC105613344	4	3	6	3	18	4	10	4	0	6	3	1
THBS2	0	0	0	0	0	0	0	0	0	1	0	0
SMOC2	1	60	0	9	0	0	3	11	0	0	0	0
DACT2	0	0	0	0	0	0	0	0	0	0	0	0
LOC105615949	0	0	0	0	0	0	0	0	0	0	0	0
FRMD1	0	0	0	0	0	0	0	0	0	0	0	0
KIF25	0	0	4	30	0	0	0	1	0	0	0	0
LOC106991325	0	4	219	133	0	40	794	90	330	1351	367	325
MLLT4	4	2	86	87	20	0	493	216	25	112	57	183
LOC106991305	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991306	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990463	2	0	0	58	52	0	120	2	0	0	228	4
UNC93A	0	0	0	0	4	0	0	0	0	0	0	0
TTLL2	0	0	0	0	0	0	14	0	0	0	0	0
LOC105612542	12	0	0	0	0	0	0	0	0	0	0	0
GPR31	8	0	0	0	0	40	0	0	0	0	0	0
CCR6	12	0	0	72	311	8	0	0	0	18	427	75
FGFR1OP	829	973	1326	915	493	503	1563	1348	45	518	1574	975
RNASET2	2	0	0	0	0	0	0	0	5	213	0	0
RPS6KA2	14	0	18	0	0	20	12	0	0	0	10	65
MPC1	1147	2077	2802	2477	2343	2036	2805	4131	1354	7373	1339	5133
SFT2D1	3972	5069	5607	4438	7132	6090	9243	6187	403	3185	2127	6476
T	0	0	0	12	0	0	0	0	0	0	0	0
LOC105615958	0	0	0	0	0	0	0	0	0	0	0	0
PDE10A	52	108	250	124	2	65	172	121	2	13	288	127
C8H6orf118	0	0	14	2	16	0	19	36	0	0	0	0
LOC101113766	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991304	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608371	0	0	0	0	24	0	0	0	0	0	0	0
LOC105608370	2	0	0	0	0	0	0	0	0	0	0	0
QKI	5185	2171	18587	17520	2885	2652	18203	15840	358	2090	13129	14454
LOC105608368	0	0	49	18	0	102	75	0	0	0	0	13
LOC101113502	0	2	0	0	2	2	0	1	5	55	0	6
PACRG	79	0	151	134	20	67	97	244	0	0	106	140
PARK2	37	123	226	363	102	125	243	246	106	208	375	99
AGPAT4	0	0	11	0	0	1	0	0	16	244	0	0
MAP3K4	310	354	1444	1387	265	308	2312	1325	6	117	1707	1726
LOC106991324	0	0	0	0	0	0	0	0	0	0	0	0
PLG	0	0	40	54	0	0	128	0	0	0	0	41
SLC22A3	0	2	0	4	3	0	0	18	0	0	2	0
SLC22A2	0	1	0	2	0	0	20	0	0	0	0	0
SLC22A1	0	0	0	0	1	2	0	0	0	0	59	0
LOC106991303	0	30	24	52	6	0	25	39	0	1	145	20
LOC106991323	0	26	35	47	0	0	20	31	0	0	160	35
IGF2R	32	31	419	351	38	116	642	453	5	114	552	124
MAS1	16	0	0	22	0	0	0	0	0	0	0	0
PNLDC1	2740	3489	9355	11318	3018	2238	15784	7809	2	25	9636	7820
MRPL18	4123	5468	6392	3740	6654	6590	10881	10313	739	9577	2219	5661
TCP1	4045	8932	13130	13289	4776	4628	11817	12951	2518	25557	11836	7533
ACAT2	8606	22094	13074	13951	8895	6049	9587	14000	1003	8431	27886	17506
WTAP	344	1501	1609	2693	888	912	2380	3011	113	816	1466	1550
SOD2	482	1333	2303	3312	1321	1343	3234	2857	2124	30627	1094	1913
LOC105608365	0	0	0	0	0	0	0	0	0	0	0	0
LOC101111200	0	0	0	0	0	0	0	0	0	0	0	0
LOC101110243	0	0	0	0	0	0	0	0	0	5	0	0
FNDC1	88	7	155	215	0	27	308	209	0	0	258	191
LOC105608996	0	0	0	0	0	0	0	0	0	0	0	0
TAGAP	96	0	28	142	0	0	83	134	0	0	34	0
RSPH3	84	241	804	831	104	196	822	1154	6	103	440	430
LOC105615939	0	0	0	0	0	0	0	0	0	15	0	0
EZR	598	964	6315	5294	601	497	4986	5186	1233	7586	6702	4397
SYTL3	166	292	1684	2583	547	816	2005	3908	56	474	1093	1082
DYNLT1	698	581	507	378	986	740	489	912	83	559	458	1347
LOC105615937	8	1	21	2	6	5	94	49	0	82	43	5
TMEM181	503	426	1695	1107	283	321	1078	1437	10	217	901	849
LOC105608997	0	0	0	1	2	2	3	3	0	0	0	6
LOC105609000	0	0	0	0	0	0	0	0	53	377	0	0
TULP4	54	291	751	773	131	444	1454	1095	13	145	280	494
LOC106991322	0	0	0	0	0	0	0	34	0	32	36	0
GTF2H5	2768	1892	820	888	3030	2038	1472	2008	430	2086	318	1014
SERAC1	64	237	781	474	219	134	449	307	218	942	517	626
SYNJ2	0	64	262	179	7	1	237	121	14	2	92	29
LOC105609002	0	0	0	0	0	0	0	0	0	0	0	0
LOC105609005	0	0	0	0	0	0	0	0	0	12	0	0
LOC105609004	0	0	0	0	0	0	0	0	0	0	0	0
SNX9	130	203	1683	1377	186	209	3381	1900	558	2500	2124	1704
LOC101107970	8	14	2	0	39	12	0	6	6	28	0	2
ZDHHC14	4	149	117	117	87	0	212	91	0	1	130	47
LDHAL6B	0	100	0	0	0	0	0	0	4	14	0	0
TMEM242	70	56	212	177	40	20	448	271	130	1212	126	67
ARID1B	296	1091	2353	1754	649	763	1680	2601	42	301	3034	1141
LOC105609009	0	0	0	16	0	0	36	1	0	0	9	0
LOC105615957	0	0	316	312	54	55	75	429	0	0	4	51
NOX3	0	0	0	0	0	0	2	0	0	0	0	0
CLDN20	2	0	0	20	0	0	4	21	0	28	0	25
LOC101106178	16	0	149	11	0	0	110	58	41	33	277	0
TFB1M	140	298	641	649	582	559	1098	976	20	93	346	319
TIAM2	51	128	2931	2553	154	309	1946	1714	98	564	1625	878
SCAF8	6887	4846	11284	7608	5368	3348	16534	8983	216	1469	8128	6773
LOC101108057	0	0	0	0	21	0	0	0	0	62	0	0
LOC101105666	9	2	1	0	0	0	0	0	1	4	1	2
LOC101105418	10	6	15	7	10	10	18	6	11	2	16	19
LOC101107530	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990322	0	0	0	0	0	0	0	0	0	0	0	0
CNKSR3	559	104	355	73	351	156	13	63	7	90	186	54
IPCEF1	94	0	32	8	0	0	48	0	0	102	0	122
OPRM1	0	0	20	0	0	0	0	0	0	0	0	0
LOC101104501	136	110	100	45	93	32	4	23	3	81	410	81
LOC101106779	0	0	0	0	0	0	0	0	0	0	0	0
RGS17	0	0	4	0	6	0	16	11	0	0	0	3
MTRF1L	3287	3855	2729	2537	6467	5077	972	3552	247	1771	4237	7996
FBXO5	9827	15934	11735	10299	17203	11837	14024	14059	183	2963	7487	14539
VIP	106	132	32	43	136	116	207	84	0	0	64	3012
MYCT1	0	0	0	0	0	0	6	0	0	0	0	0
LOC105609633	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991321	0	0	0	0	0	0	0	0	0	0	0	0
SYNE1	63	102	239	1135	83	169	1151	335	285	2240	22	526
LOC101103242	2	0	0	0	0	0	0	2	0	0	0	0
ESR1	2	0	0	37	28	0	34	0	6	0	0	0
CCDC170	162	170	412	230	253	168	561	677	24	0	255	67
LOC106991320	0	0	0	0	0	0	26	0	0	1	2	0
ARMT1	3024	1494	109	6	2129	1602	80	210	58	737	75	164
RMND1	1016	915	1705	593	1454	1131	1243	1343	184	1543	708	1455
ZBTB2	112	178	371	179	20	60	201	268	8	99	164	77
AKAP12	29	8	90	307	136	52	307	177	343	8068	428	302
MTHFD1L	976	1239	310	225	596	518	88	35	1583	4341	122	443
PLEKHG1	1687	2181	5529	9005	1945	1786	7319	7582	0	0	4579	3407
IYD	0	0	0	0	29	0	2	0	0	0	0	0
LOC105609630	81	32	26	4	110	0	0	2	14	43	73	56
LOC101105258	460	370	97	6	104	268	0	38	6	35	22	38
LOC101105006	0	2	1	0	2	0	5	0	0	0	0	0
LOC106991302	0	0	2	0	1	1	0	2	0	0	0	1
LRP11	0	0	0	39	0	1	0	0	0	11	0	0
PCMT1	961	2364	5070	5959	1626	2204	8018	6611	318	4386	2120	3099
NUP43	1832	4552	5377	10220	3110	2913	6261	8873	272	3384	3322	3196
LOC105615955	0	0	0	0	0	0	0	0	0	0	0	0
LATS1	1836	1714	1350	1178	1048	660	3502	2644	181	528	935	1435
KATNA1	175	755	1062	827	945	741	1379	1057	452	2544	278	823
GINM1	3143	10205	9551	13554	5655	7014	23696	11829	37	401	5839	19399
PPIL4	1821	1876	3233	1276	3341	2740	5573	4035	146	2482	2324	3014
ZC3H12D	3	0	0	0	33	22	2	0	0	0	0	7
LOC105615928	0	0	0	0	0	0	0	0	0	0	0	2
TAB2	385	137	232	369	16	215	3367	1171	185	667	440	1639
UST	21	0	12	1	0	0	26	0	0	39	1	65
LOC105615919	0	0	7	0	2	0	0	0	2	0	0	0
LOC105607714	0	0	0	0	0	0	0	0	0	0	0	0
LOC105615920	0	16	18	0	0	0	0	6	0	0	0	4
LOC105615922	4	0	0	0	0	0	0	0	0	0	0	0
LOC105615923	0	0	0	0	2	0	0	0	0	0	0	0
LOC101103243	1031	530	174	36	1028	620	7	227	8	51	297	344
LOC105615925	0	0	6	32	0	0	154	30	0	0	29	2
SASH1	9	6	354	287	32	41	196	182	18	888	410	130
STXBP5	1723	1415	1552	925	600	946	2875	1756	227	1317	1791	1405
LOC106991318	0	0	29	0	0	0	27	0	6	0	4	0
LOC105607724	0	0	0	0	0	0	0	0	0	0	0	0
ADGB	26	6	0	0	124	2	54	8	0	0	1	46
RAB32	320	721	1467	913	644	408	1000	1574	2	32	1011	1278
GRM1	100	2	26	34	4	8	2	0	0	0	0	0
SHPRH	510	689	1406	797	260	130	3540	1448	314	1604	2541	2274
FBXO30	1384	1431	732	1039	1134	892	1389	2190	24	109	1187	1884
EPM2A	0	0	0	0	2	1	0	38	0	0	0	0
LOC101102246	0	0	0	0	0	0	0	0	0	0	0	0
LOC105607718	0	0	0	0	0	0	2	0	0	0	0	0
LOC105607717	0	0	0	0	0	0	0	0	0	0	0	0
UTRN	0	1	786	203	171	155	355	225	378	3618	72	276
LOC105607721	0	2	0	0	0	0	0	0	0	0	0	1
LOC105607720	52	8	0	15	0	0	0	22	0	44	0	25
LOC105615913	0	0	0	17	2	0	0	16	0	0	38	50
STX11	4	22	10	4	6	6	64	19	0	6	38	2
SF3B5	3943	3543	400	137	5943	5617	323	1201	236	1878	278	742
PLAGL1	713	1250	2688	1855	309	640	2634	3101	12	34	2032	1110
ZC2HC1B	2	36	0	27	0	0	16	17	2	21	113	6
LTV1	21483	20203	18396	10851	37748	16892	19514	29129	504	4861	18528	25250
LOC105615911	0	0	0	0	0	0	0	0	0	0	0	0
PHACTR2	0	0	0	14	4	2	5	8	57	140	0	0
FUCA2	6	0	12	3	10	21	12	39	0	6	2	0
PEX3	1576	1137	1617	2392	1531	1535	2042	3559	164	636	947	840
ADAT2	1706	981	642	0	373	999	20	2077	111	1330	95	380
AIG1	78	179	141	128	31	68	265	109	0	0	152	155
LOC105612311	1	9	0	0	1	0	0	1	5	5	0	0
HIVEP2	12	0	519	329	89	2	685	229	68	384	663	289
ADGRG6	0	203	42	50	1	48	8	8	279	866	435	130
VTA1	2752	4804	8692	8938	4164	3965	17042	8982	384	3903	2937	5083
NMBR	0	0	28	6	0	0	0	2	4	0	0	250
LOC101123565	258	608	381	539	548	520	249	1050	579	134	212	326
LOC105612150	0	0	0	0	0	0	0	0	0	0	0	0
LOC105608886	4	1	0	0	0	0	5	9	0	0	0	0
CITED2	109	67	734	844	130	125	821	1318	54	1326	725	329
TXLNB	0	13	0	42	60	50	63	11	0	25	1	0
HECA	44	51	171	0	171	18	82	6	45	268	193	401
ABRACL	576	801	1525	1044	1144	739	1787	2294	34	622	782	1156
REPS1	7837	6571	13192	8474	6139	4977	15091	11376	175	1753	14408	7604
ECT2L	204	58	309	99	138	137	142	598	0	0	92	250
LOC106991317	0	0	0	0	0	5	30	6	0	0	8	0
CCDC28A	1781	5580	1317	604	2775	3249	2915	2208	259	3903	871	1335
NHSL1	3230	6604	10717	7540	4807	4586	14870	8502	150	759	10539	3963
HEBP2	0	0	0	0	0	0	0	0	28	42	0	0
ARFGEF3	554	868	1547	1474	704	532	2223	2115	8	8	1869	728
PERP	189	764	1648	2030	214	553	817	1178	1097	7966	666	1107
LOC101113418	0	0	0	0	1	0	0	1	0	0	0	0
TNFAIP3	48	66	34	44	16	35	20	0	0	72	6	44
LOC105608892	0	0	0	0	0	0	0	0	0	0	0	0
OLIG3	0	0	0	0	0	0	9	0	0	0	17	0
LOC101122034	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR1	10605	8308	8568	9417	8136	10786	31698	6023	177	866	9584	9681
IL22RA2	0	0	0	0	0	2	0	0	0	0	0	0
LOC105615902	0	0	0	0	0	0	0	0	0	0	0	0
IL20RA	0	0	36	0	0	0	0	0	0	0	0	0
SLC35D3	0	0	0	0	0	2	0	0	0	0	0	0
PEX7	48	436	601	353	334	78	803	708	166	698	217	408
MAP3K5	274	45	42	57	1	145	314	153	8	38	10	382
LOC105615895	0	0	0	2	32	0	0	0	22	79	0	5
MAP7	365	1079	2221	2523	516	287	1037	2627	176	1067	2395	838
LOC105608893	5332	1708	1486	1658	3170	1210	4954	1789	2	0	1867	4990
BCLAF1	30197	20225	6848	3556	29359	13960	1015	8460	921	5500	24763	23660
MTFR2	12761	21345	5097	1412	11596	13367	6158	3463	151	1649	2368	4819
LOC106991316	0	0	0	2	2	0	2	0	0	0	0	0
PDE7B	0	0	62	112	1	11	231	129	0	0	72	308
LOC105613780	0	0	0	0	0	0	0	0	0	0	0	0
LOC101111026	299	677	545	2594	366	392	847	1410	12	77	451	641
AHI1	1677	242	591	608	556	382	522	1358	202	1813	795	501
MYB	0	254	0	3	2	6	0	42	2	0	0	2
HBS1L	4637	3709	3787	2701	7543	6777	5145	5877	422	2916	4068	4648
ALDH8A1	24	150	547	522	34	145	567	640	0	0	120	322
LOC106990490	0	0	0	0	0	0	0	0	0	0	21	0
LOC101120251	0	0	220	1120	34	66	22	104	0	0	1051	3885
LOC105612655	0	0	0	0	0	0	0	0	0	0	0	0
SGK1	9297	10245	5364	7063	8678	5345	156	3421	727	7776	12145	12225
SLC2A12	0	0	8	13	25	22	0	0	2	22	0	28
TBPL1	191917	251753	202149	204125	214924	177691	273613	234804	369	3636	106769	395367
TCF21	0	0	16	16	2	0	53	36	0	0	100	30
EYA4	0	0	20	0	2	2	0	0	0	0	0	47
RPS12	1392	901	660	291	2144	1508	141	1117	1622	12108	692	1802
SLC18B1	0	0	0	10	12	0	0	6	44	82	18	1
VNN2	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119994	0	0	0	0	0	0	0	0	0	0	0	0
VNN1	0	300	0	0	0	0	0	0	0	0	0	0
TAAR1	0	0	0	0	0	0	0	0	0	0	0	0
LOC101104757	2	0	0	0	2	0	0	0	0	0	0	0
LOC101104500	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119483	0	0	0	0	0	0	0	0	0	0	0	0
TAAR5	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103986	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103730	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103482	0	0	0	0	0	0	0	0	0	0	0	0
LOC101119225	0	0	0	0	0	0	0	0	0	0	0	0
LOC101103241	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102987	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118960	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102736	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118705	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102492	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118451	0	0	0	0	0	0	0	0	0	0	0	0
LOC101102244	0	0	0	0	0	0	0	0	0	0	0	0
TAAR9	0	0	0	0	0	0	0	0	0	0	0	0
STX7	12585	17940	17047	26398	10322	13283	26627	16766	800	3969	17623	34263
LOC105615893	0	2	24	5	0	3	12	11	0	10	4	49
MOXD1	566	117	608	574	168	276	717	132	0	0	381	1167
LOC105612881	0	0	0	0	108	0	0	0	0	0	6	5
LOC105612882	0	0	0	0	0	0	0	0	0	0	0	0
CTGF	40	329	864	433	46	260	311	28	42	161	7383	1599
ENPP1	621	827	1510	425	968	252	3230	704	168	575	142	1760
ENPP3	0	2	0	52	0	0	0	0	1810	5824	0	10
MED23	0	2	161	65	145	203	194	480	152	782	156	464
ARG1	0	0	0	0	0	0	0	5	2	0	0	0
LOC105610729	2	0	0	0	0	0	0	0	0	0	0	0
LOC106991315	2	0	66	8	0	22	18	55	12	0	0	0
AKAP7	581	84	30	133	285	210	410	425	173	401	34	259
LOC105610727	0	0	0	0	0	0	0	0	6	0	0	0
EPB41L2	4416	5641	7967	8087	3925	3324	16229	9547	353	2065	9385	10612
SMLR1	3	0	23	0	0	0	2	6	0	0	37	17
LOC105610726	0	0	0	0	0	0	0	0	4	0	0	0
TMEM200A	283	0	190	2082	4	92	0	2123	2	0	0	1438
SAMD3	0	0	0	64	2	0	23	0	0	0	0	0
L3MBTL3	715	733	1440	1824	1360	536	2855	2082	53	73	1094	2555
LOC101119054	0	0	0	0	0	0	13	0	0	0	0	0
TMEM244	0	0	0	0	0	0	0	0	0	0	0	0
LOC106991314	327	842	700	550	948	584	1415	1024	4	20	404	270
ARHGAP18	771	1352	6630	13129	624	1262	16946	6719	501	2088	7774	6391
LOC105615891	0	0	0	0	0	0	42	0	0	0	0	0
LAMA2	495	759	2228	1617	987	467	3066	1828	0	0	1403	1370
LOC105615890	0	0	0	0	0	0	0	0	0	0	0	0
LOC101118534	142	392	351	216	400	272	95	376	155	980	302	478
LOC101117168	0	0	0	0	0	0	8	0	0	0	0	0
LOC105615888	0	0	0	0	13	66	0	0	14	0	0	0
LOC105615883	0	0	0	0	0	0	1	0	0	0	0	0
PTPRK	0	0	9	18	0	23	58	4	24	8	0	27
THEMIS	0	0	0	0	0	0	1	0	0	0	0	27
LOC101116661	0	0	0	0	0	0	0	0	0	0	0	0
LOC101116409	0	0	0	0	0	0	0	0	0	0	0	0
RIPPLY2	24	5	0	2	1	1	0	1	0	0	3	2
LOC101117851	779	1225	2997	2234	824	824	2274	1823	90	767	1259	2245
MRAP2	105	0	349	1401	387	72	1579	1663	0	0	259	541
CEP162	896	1362	1145	946	607	2379	1547	1822	114	1278	1182	2382
TBX18	0	0	0	0	4	0	74	20	0	12	73	14
LOC105611297	44	89	110	200	84	9	104	178	0	0	2	72
LOC105611298	0	0	0	0	0	0	0	0	0	0	0	0
LOC105611299	0	0	0	1	2	0	0	4	0	0	16	0
LOC105615880	0	0	6	10	2	0	0	0	0	0	68	12
NT5E	0	0	0	33	0	2	168	46	0	0	116	96
SNX14	4931	3849	5806	4100	5177	2234	13371	5239	254	1674	5839	8793
SYNCRIP	9758	3957	4139	1101	5666	3198	8152	4431	1012	6824	3550	2802
LOC105611302	6708	5168	1465	1839	6231	4582	278	837	289	2395	4476	3574
LOC105609780	0	15	1	0	49	4	7	5	0	0	3	7
HTR1E	0	0	0	0	0	0	0	0	0	0	0	0
CGA	0	0	0	0	0	0	0	0	0	0	0	0
LOC106990113	14	8	1	4	5	5	2	2	0	24	2	1
LOC101114528	0	0	0	1	0	0	0	0	0	0	0	0
ZNF292	601	1916	171	6	829	332	330	317	319	1400	303	660
GJB7	0	0	0	0	34	53	0	0	0	0	0	38
SMIM8	2871	5003	3949	2407	4726	5968	7062	3246	126	738	1817	5406
C8H6orf163	0	0	0	16	54	0	20	0	4	0	0	0
CFAP206	246	0	1059	4345	204	160	2928	2259	2	0	1963	1515
SLC35A1	1817	2943	4912	6411	1485	1970	10330	7895	26	66	3184	3809
RARS2	226	178	441	523	538	53	1419	640	50	182	331	523
ORC3	279	718	414	116	446	342	784	257	135	767	223	582
AKIRIN2	13744	18533	18723	20713	16130	12765	24417	23776	30	371	17589	17102
LOC105609774	20	36	66	144	87	68	189	184	0	0	90	234
SPACA1	32	49	111	41	24	142	12	9	0	18	0	29
CNR1	0	0	0	0	0	4	0	0	0	0	0	0
RNGTT	5137	4327	1906	1003	3338	1792	1111	1604	353	1444	2340	3271
LOC105609771	0	0	0	0	0	0	0	4	0	0	0	2
PNRC1	15143	19082	36652	25523	12144	9500	1286	11109	56	698	75026	29761
SRSF12	69	419	876	192	342	95	459	224	10	0	353	826
PM20D2	972	1247	706	10	560	302	80	2	32	424	1764	471
GABRR1	40	0	34	51	5	7	20	2	0	0	42	4
GABRR2	24	0	0	75	0	0	2	12	25	0	2	4
UBE2J1	39	4	4	0	60	88	99	50	174	952	10	38
RRAGD	3740	11542	22004	21363	8622	8187	23347	26382	0	13	14607	13927
LOC105609768	0	0	0	0	0	0	0	0	0	0	0	0
LOC101110340	0	0	2	0	0	0	0	0	0	2	0	0
LOC101113857	1	0	0	0	0	0	0	0	0	0	0	0
ANKRD6	36	62	198	152	28	34	355	221	6	36	10	45
LYRM2	380	709	1086	140	474	1031	315	500	58	326	345	413
MDN1	941	1194	1945	1625	2700	1637	5565	2697	348	1916	1767	1317
CASP8AP2	6061	9561	7028	10082	9397	8693	16640	9121	582	3299	6651	7454
GJA10	0	0	0	43	0	0	0	0	0	0	0	0
BACH2	0	0	3	122	5	0	97	40	0	0	127	0
LOC106991313	0	0	0	0	0	33	56	1	4	0	21	140
LOC106990391	136	97	0	15	30	67	0	0	12	53	14	19
LOC105612029	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K7	3321	4958	1105	618	1950	1961	1405	1179	286	1562	1425	1050
LOC105612030	25	7	2	24	6	18	47	23	0	8	0	44
LOC101107795	38	49	9	13	17	15	19	7	0	39	29	15
LOC105612031	0	0	5	6	5	0	2	2	0	0	0	0
LOC106990392	0	0	0	10	4	0	22	10	0	0	0	0
LOC106991301	0	0	0	0	0	0	0	0	0	0	0	0
LOC105612661	5	1	0	4	0	0	1	36	0	0	0	0
